,index,rt,response,subj_idx,trial_type
1545,15,0.7953881706034963,0.0,10,101
1546,3,1.4723881706077298,1.0,10,101
1547,93,1.064388170603586,0.0,10,101
1548,50,1.1993881706076386,1.0,10,101
1549,10,0.9373881706035437,0.0,10,101
1550,112,0.9762048958110884,1.0,10,102
1551,52,1.1843881706036261,0.0,10,101
1552,67,1.6093881706077755,1.0,10,101
1553,78,0.797388170603497,0.0,10,101
1554,110,0.8062048958110316,1.0,10,102
1555,46,1.239388170607652,1.0,10,101
1556,136,0.8382048958110423,1.0,10,102
1557,43,1.429388170603708,0.0,10,101
1558,60,1.2923881706036622,0.0,10,101
1559,63,2.321388170604006,0.0,10,101
1560,109,1.8362048958113757,1.0,10,102
1561,6,2.392388170608037,1.0,10,101
1562,119,0.8422048958070362,0.0,10,102
1563,34,1.6923881706078032,1.0,10,101
1564,16,1.1653881706076272,1.0,10,101
1565,114,2.3332048958115417,1.0,10,102
1566,144,0.8842048958110577,1.0,10,102
1567,45,0.8163881706075108,1.0,10,101
1568,1,1.2573881706036505,0.0,10,101
1569,104,1.2452048958111783,1.0,10,102
1570,92,1.0773881706075978,1.0,10,101
1571,97,2.0023881706079067,1.0,10,101
1572,53,1.1893881706076352,1.0,10,101
1573,83,1.3413881706036785,0.0,10,101
1574,25,1.1953881706036298,0.0,10,101
1575,79,1.1103881706076089,1.0,10,101
1576,19,1.1103881706036014,0.0,10,101
1577,73,0.9983881706035641,0.0,10,101
1578,20,1.8613881706038522,0.0,10,101
1579,13,1.396388170603697,0.0,10,101
1580,115,0.888204895811059,1.0,10,102
1581,99,1.2332048958111743,1.0,10,102
1582,122,1.6452048958073044,0.0,10,102
1583,23,1.432388170603709,0.0,10,101
1584,107,1.1692048958071455,0.0,10,102
1585,30,2.8963881706082044,1.0,10,101
1586,47,0.8953881706075372,1.0,10,101
1587,27,0.8983881706035307,0.0,10,101
1588,86,1.4003881706077057,1.0,10,101
1589,59,1.0193881706075785,1.0,10,101
1590,134,1.124204895811138,1.0,10,102
1591,33,1.0153881706035697,0.0,10,101
1592,48,1.0663881706075942,1.0,10,101
1593,2,2.408388170604035,0.0,10,101
1594,37,0.8673881706035204,0.0,10,101
1595,55,2.3313881706080166,1.0,10,101
1596,44,1.7383881706038111,0.0,10,101
1597,142,1.0202048958111032,1.0,10,102
1598,117,1.630204895811307,1.0,10,102
1599,90,2.073388170603923,0.0,10,101
1600,72,0.8653881706075272,1.0,10,101
1601,35,1.483388170603726,0.0,10,101
1602,120,1.2482048958111793,1.0,10,102
1603,62,3.221388170608314,1.0,10,101
1604,101,1.2182048958111693,1.0,10,102
1605,105,0.7682048958070115,0.0,10,102
1606,74,1.034388170603576,0.0,10,101
1607,31,1.4373881706037106,0.0,10,101
1608,21,1.5623881706037523,0.0,10,101
1609,22,0.8553881706035164,0.0,10,101
1610,145,1.0812048958111236,1.0,10,102
1611,82,1.224388170607647,1.0,10,101
1612,96,1.5283881706077485,1.0,10,101
1613,100,0.9622048958070762,0.0,10,102
1614,116,1.0012048958110968,1.0,10,102
1615,87,1.17338817060763,1.0,10,101
1616,89,0.9813881706075659,1.0,10,101
1617,140,0.927204895811072,1.0,10,102
1618,129,0.8662048958110516,1.0,10,102
1619,66,0.7483881706074881,1.0,10,101
1620,41,3.160388170604286,0.0,10,101
1621,143,1.335204895807201,0.0,10,102
1622,11,0.8103881706035013,0.0,10,101
1623,85,1.0093881706035677,0.0,10,101
1624,61,0.8173881706035037,0.0,10,101
1625,131,1.0292048958111062,1.0,10,102
1626,76,0.9453881706035464,0.0,10,101
1627,39,1.1833881706076332,1.0,10,101
1628,1,1.458428832609397,1.0,11,101
1629,56,0.8744288326092021,1.0,11,101
1630,30,1.4674288326053926,0.0,11,101
1631,15,0.863428832605191,0.0,11,101
1632,8,0.8624288326091981,1.0,11,101
1633,132,1.2039234644555767,1.0,11,102
1634,91,1.2404288326093242,1.0,11,101
1635,62,0.7474288326051522,0.0,11,101
1636,68,2.292428832605668,0.0,11,101
1637,32,0.8034288326091784,1.0,11,101
1638,142,1.1409234644515482,0.0,11,102
1639,54,0.845428832605185,0.0,11,101
1640,3,1.097428832605269,0.0,11,101
1641,14,0.9904288326052334,0.0,11,101
1642,108,1.3069234644556111,1.0,11,102
1643,112,1.9429234644558235,1.0,11,102
1644,38,1.5634288326054246,0.0,11,101
1645,64,1.2144288326093156,1.0,11,101
1646,0,0.7914288326091744,1.0,11,101
1647,116,1.2889234644556051,1.0,11,102
1648,130,1.343923464451616,0.0,11,102
1649,10,1.7764288326095032,1.0,11,101
1650,143,0.7789234644554349,1.0,11,102
1651,109,1.7759234644557678,1.0,11,102
1652,80,1.462428832605391,0.0,11,101
1653,103,1.0459234644515165,0.0,11,102
1654,126,1.725923464455751,1.0,11,102
1655,81,1.1994288326093105,1.0,11,101
1656,119,1.0559234644555273,1.0,11,102
1657,16,2.190428832605634,0.0,11,101
1658,136,1.078923464455535,1.0,11,102
1659,66,1.7944288326095093,1.0,11,101
1660,43,1.016428832605242,0.0,11,101
1661,31,1.3284288326053462,0.0,11,101
1662,20,1.1364288326092895,1.0,11,101
1663,107,1.199923464451568,0.0,11,102
1664,127,1.6149234644517065,0.0,11,102
1665,61,1.1374288326052824,0.0,11,101
1666,59,1.1604288326092975,1.0,11,101
1667,97,0.9514288326092278,1.0,11,101
1668,114,1.081923464455536,1.0,11,102
1669,19,1.2564288326093296,1.0,11,101
1670,135,1.1729234644555664,1.0,11,102
1671,17,1.0364288326092561,1.0,11,101
1672,37,0.9384288326092235,1.0,11,101
1673,111,1.1179234644515406,0.0,11,102
1674,74,1.245428832609326,1.0,11,101
1675,102,0.7839234644554366,1.0,11,102
1676,7,1.1554288326092959,1.0,11,101
1677,76,1.1464288326092928,1.0,11,101
1678,44,0.8094288326091804,1.0,11,101
1679,118,1.2489234644555918,1.0,11,102
1680,18,1.5834288326094388,1.0,11,101
1681,129,1.186923464455571,1.0,11,102
1682,4,0.8604288326091974,1.0,11,101
1683,84,1.1204288326052767,0.0,11,101
1684,77,0.7774288326051623,0.0,11,101
1685,100,0.7649234644554302,1.0,11,102
1686,45,2.546428832605753,0.0,11,101
1687,137,1.2399234644555888,1.0,11,102
1688,120,0.9879234644514973,0.0,11,102
1689,141,0.9819234644514953,0.0,11,102
1690,89,2.1954288326056357,0.0,11,101
1691,36,0.9164288326092161,1.0,11,101
1692,25,0.8404288326051833,0.0,11,101
1693,71,1.7914288326095082,1.0,11,101
1694,73,1.6254288326094528,1.0,11,101
1695,75,1.121428832605277,0.0,11,101
1696,125,0.9329234644514789,0.0,11,102
1697,57,1.007428832605239,0.0,11,101
1698,101,0.7949234644554403,1.0,11,102
1699,124,0.841923464455456,1.0,11,102
1700,5,1.214428832605308,0.0,11,101
1701,60,1.1854288326093059,1.0,11,101
1702,47,1.3014288326093446,1.0,11,101
1703,133,0.7729234644554329,1.0,11,102
1704,6,1.5164288326094164,1.0,11,101
1705,50,0.7994288326091771,1.0,11,101
1706,88,2.093428832609609,1.0,11,101
1707,98,0.7599234644514211,0.0,11,102
1708,53,4.620428832610454,1.0,11,101
1709,92,1.1274288326092865,1.0,11,101
1710,147,1.2219234644515753,0.0,11,102
1711,72,1.3654288326053585,0.0,11,101
1712,105,2.136923464451881,0.0,11,102
1713,63,2.3934288326097093,1.0,11,101
1714,121,1.1719234644515586,0.0,11,102
1715,99,1.0019234644555093,1.0,11,102
1716,78,1.021428832609251,1.0,11,101
1717,40,1.1604288326092975,1.0,11,101
1718,69,1.1084288326052727,0.0,11,101
1719,131,1.331923464451612,0.0,11,102
1720,48,1.0244288326052446,0.0,11,101
1721,123,1.6569234644517206,0.0,11,102
1722,12,1.2164288326053088,0.0,11,101
1723,87,1.4664288326053923,0.0,11,101
1724,115,0.9799234644514946,0.0,11,102
1725,52,0.7404288326051499,0.0,11,101
1726,79,2.0414288326095917,1.0,11,101
1727,34,0.9724288326052274,0.0,11,101
1728,41,0.9544288326092288,1.0,11,101
1729,2,0.9524288326092282,1.0,11,101
1730,27,0.9834288326092385,1.0,11,101
1731,146,0.829923464455452,1.0,11,102
1732,42,1.0994288326052697,0.0,11,101
1733,94,1.1684288326052927,0.0,11,101
1734,22,1.5204288326094177,1.0,11,101
1735,23,0.7914288326091744,1.0,11,101
1736,86,1.0684288326052593,0.0,11,101
1737,104,0.979923464455502,1.0,11,102
1738,58,0.9034288326092118,1.0,11,101
1739,106,0.7749234644554336,1.0,11,102
1740,39,1.028428832605246,0.0,11,101
1741,13,2.5264288326097537,1.0,11,101
1742,138,0.8999234644514679,0.0,11,102
1743,83,1.49742883260941,1.0,11,101
1744,144,1.825923464451777,0.0,11,102
1745,67,0.7344288326091554,1.0,11,101
1746,113,1.262923464451589,0.0,11,102
1747,33,1.0344288326092554,1.0,11,101
1748,96,1.365428832609366,1.0,11,101
1749,90,1.5784288326054297,0.0,11,101
1750,117,1.6189234644557153,1.0,11,102
1751,35,1.7804288326095046,1.0,11,101
1752,28,1.868428832609534,1.0,11,101
1753,51,1.1204288326092842,1.0,11,101
1754,139,2.437923464455989,1.0,11,102
1755,24,2.3384288326056835,0.0,11,101
1756,55,2.2444288326096595,1.0,11,101
1757,145,1.3429234644556232,1.0,11,102
1758,21,1.4924288326094084,1.0,11,101
1759,26,0.8924288326092081,1.0,11,101
1760,65,0.83042883260518,0.0,11,101
1761,11,1.6504288326054537,0.0,11,101
1762,85,1.1554288326052884,0.0,11,101
1763,95,0.7634288326051576,0.0,11,101
1764,70,1.1674288326092999,1.0,11,101
1765,9,0.9914288326092412,1.0,11,101
1766,29,0.8014288326051703,0.0,11,101
1767,134,0.9999234644555087,1.0,11,102
1768,110,1.2879234644556048,1.0,11,102
1769,46,0.9354288326092225,1.0,11,101
1770,49,0.8594288326051897,0.0,11,101
1771,140,3.085923464456206,1.0,11,102
1772,128,1.8029234644557768,1.0,11,102
1773,93,1.2194288326093172,1.0,11,101
1774,82,1.8354288326055155,0.0,11,101
1775,122,1.8689234644517914,0.0,11,102
1776,80,1.24425664852515,0.0,12,101
1777,120,1.0205861012018764,1.0,12,102
1778,5,1.078256648529102,1.0,12,101
1779,94,1.527256648529252,1.0,12,101
1780,89,0.8172566485250076,0.0,12,101
1781,107,0.8985861011978281,0.0,12,102
1782,48,0.8582566485290287,1.0,12,101
1783,44,2.971256648525727,0.0,12,101
1784,41,0.9402566485250486,0.0,12,101
1785,143,0.8735861012018272,1.0,12,102
1786,109,0.9765861011978542,0.0,12,102
1787,103,1.110586101197899,0.0,12,102
1788,85,1.3152566485251738,0.0,12,101
1789,78,2.7292566485296526,1.0,12,101
1790,105,1.5965861011980613,0.0,12,102
1791,3,0.8092566485290124,1.0,12,101
1792,101,2.4425861012023513,1.0,12,102
1793,92,2.520256648525576,0.0,12,101
1794,6,1.7932566485253334,0.0,12,101
1795,57,1.8892566485253655,0.0,12,101
1796,0,2.0632566485254236,0.0,12,101
1797,38,1.0922566485291068,1.0,12,101
1798,132,0.9935861012018673,1.0,12,102
1799,104,0.8105861012018062,1.0,12,102
1800,137,2.957586101198516,0.0,12,102
1801,31,1.0202566485290827,1.0,12,101
1802,71,1.4312566485252125,0.0,12,101
1803,1,1.0052566485250702,0.0,12,101
1804,42,1.2592566485291625,1.0,12,101
1805,26,0.826256648529018,1.0,12,101
1806,97,0.8002566485250019,0.0,12,101
1807,112,1.255586101201955,1.0,12,102
1808,114,1.5145861012020414,1.0,12,102
1809,62,1.1442566485291241,1.0,12,101
1810,61,1.4022566485292103,1.0,12,101
1811,88,1.9692566485293996,1.0,12,101
1812,54,0.9812566485250623,0.0,12,101
1813,117,0.9345861011978401,0.0,12,102
1814,21,0.9392566485250483,0.0,12,101
1815,40,1.2122566485291468,1.0,12,101
1816,11,0.8792566485290357,1.0,12,101
1817,23,0.8322566485250126,0.0,12,101
1818,129,0.8455861011978104,0.0,12,102
1819,125,0.778586101197788,0.0,12,102
1820,30,1.8262566485293519,1.0,12,101
1821,9,1.8352566485253474,0.0,12,101
1822,64,0.9872566485250643,0.0,12,101
1823,76,0.751256648528993,1.0,12,101
1824,98,1.4805861011980226,0.0,12,102
1825,45,0.9092566485250383,0.0,12,101
1826,14,1.4212566485252092,0.0,12,101
1827,134,1.0715861012018935,1.0,12,102
1828,121,1.7915861011981264,0.0,12,102
1829,73,1.1302566485291194,1.0,12,101
1830,35,0.8402566485290227,1.0,12,101
1831,28,0.8872566485290384,1.0,12,101
1832,106,0.9435861012018506,1.0,12,102
1833,77,0.9212566485290498,1.0,12,101
1834,65,2.3632566485255238,0.0,12,101
1835,15,1.2742566485291675,1.0,12,101
1836,135,1.6935861012021012,1.0,12,102
1837,82,0.8372566485290217,1.0,12,101
1838,24,0.8862566485250306,0.0,12,101
1839,36,2.530256648529587,1.0,12,101
1840,59,0.8912566485250323,0.0,12,101
1841,126,1.1825861012019305,1.0,12,102
1842,17,1.7512566485293268,1.0,12,101
1843,72,1.3732566485292006,1.0,12,101
1844,63,1.2942566485291742,1.0,12,101
1845,145,1.011586101197866,0.0,12,102
1846,34,1.1052566485251036,0.0,12,101
1847,43,1.0002566485250686,0.0,12,101
1848,122,0.9125861012018402,1.0,12,102
1849,91,1.1602566485291295,1.0,12,101
1850,8,0.9292566485290524,1.0,12,101
1851,55,0.7382566485289886,1.0,12,101
1852,27,0.8402566485290227,1.0,12,101
1853,4,1.1202566485251086,0.0,12,101
1854,127,0.9445861012018509,1.0,12,102
1855,83,0.7842566485249965,0.0,12,101
1856,131,1.6325861012020808,1.0,12,102
1857,100,1.0835861012018975,1.0,12,102
1858,108,0.9215861012018433,1.0,12,102
1859,2,1.3932566485292073,1.0,12,101
1860,115,0.9495861012018526,1.0,12,102
1861,12,1.5862566485292717,1.0,12,101
1862,33,1.4672566485252245,0.0,12,101
1863,20,0.9322566485290534,1.0,12,101
1864,95,0.8692566485290324,1.0,12,101
1865,52,1.615256648525274,0.0,12,101
1866,53,1.2822566485251627,0.0,12,101
1867,69,1.1792566485291358,1.0,12,101
1868,142,1.1435861012019175,1.0,12,102
1869,32,1.7512566485293268,1.0,12,101
1870,10,2.076256648525428,0.0,12,101
1871,86,1.1582566485251213,0.0,12,101
1872,49,1.3992566485292093,1.0,12,101
1873,39,1.061256648525089,0.0,12,101
1874,66,0.7842566485249965,0.0,12,101
1875,123,0.8415861012018165,1.0,12,102
1876,113,1.1415861011979094,0.0,12,102
1877,99,0.9355861012018479,1.0,12,102
1878,128,0.9665861011978508,0.0,12,102
1879,56,0.8952566485250336,0.0,12,101
1880,67,2.662256648529631,1.0,12,101
1881,93,1.943256648529391,1.0,12,101
1882,96,0.9602566485290628,1.0,12,101
1883,140,1.9795861012021967,1.0,12,102
1884,16,0.9522566485290601,1.0,12,101
1885,90,1.434256648529221,1.0,12,101
1886,13,2.0592566485254222,0.0,12,101
1887,19,1.067256648525091,0.0,12,101
1888,136,1.1235861011979034,0.0,12,102
1889,70,0.8892566485250316,0.0,12,101
1890,139,2.514586101198368,0.0,12,102
1891,29,1.1432566485251163,0.0,12,101
1892,47,1.0192566485290824,1.0,12,101
1893,79,0.7802566485290027,1.0,12,101
1894,146,1.6385861012020828,1.0,12,102
1895,25,2.566256648529599,1.0,12,101
1896,141,0.9815861012018633,1.0,12,102
1897,58,0.8082566485250046,0.0,12,101
1898,119,1.0245861012018778,1.0,12,102
1899,37,1.2102566485251387,0.0,12,101
1900,138,1.1535861012019208,1.0,12,102
1901,116,1.4995861012020364,1.0,12,102
1902,46,1.4022566485292103,1.0,12,101
1903,110,1.2255861011979374,0.0,12,102
1904,147,1.3315861011979728,0.0,12,102
1905,68,0.8332566485290204,1.0,12,101
1906,22,1.0562566485250873,0.0,12,101
1907,60,1.5682566485292657,1.0,12,101
1908,18,0.9482566485290588,1.0,12,101
1909,111,1.197586101197928,0.0,12,102
1910,118,0.787586101197791,0.0,12,102
1911,84,2.1192566485294497,1.0,12,101
1912,75,1.1452566485291245,1.0,12,101
1913,7,0.8362566485250139,0.0,12,101
1914,50,1.082256648525096,0.0,12,101
1915,102,0.757586101197781,0.0,12,102
1916,51,1.7532566485293275,1.0,12,101
1917,87,1.0592566485250883,0.0,12,101
1918,144,1.5565861012020554,1.0,12,102
1919,133,1.4165861011980012,0.0,12,102
1920,124,1.3535861012019876,1.0,12,102
1921,130,0.8265861011978041,0.0,12,102
1922,81,1.4492566485252185,0.0,12,101
1923,74,1.2212566485251424,0.0,12,101
1924,135,0.9097360045163575,0.0,13,102
1925,77,1.0146876580644641,1.0,13,101
1926,124,0.8217360045203356,1.0,13,102
1927,54,1.5376876580606313,0.0,13,101
1928,12,0.9856876580644545,1.0,13,101
1929,143,1.2347360045204736,1.0,13,102
1930,129,2.1827360045167827,0.0,13,102
1931,116,0.9177360045163602,0.0,13,102
1932,95,0.9206876580604253,0.0,13,101
1933,45,1.0306876580644695,1.0,13,101
1934,22,0.916687658060424,0.0,13,101
1935,0,2.5836876580609807,0.0,13,101
1936,82,1.0716876580604757,0.0,13,101
1937,140,0.8827360045163485,0.0,13,102
1938,79,1.2526876580645436,1.0,13,101
1939,55,1.1156876580604904,0.0,13,101
1940,15,0.8256876580603936,0.0,13,101
1941,136,0.8747360045203533,1.0,13,102
1942,63,1.042687658060466,0.0,13,101
1943,53,0.9266876580604273,0.0,13,101
1944,139,2.7507360045169724,0.0,13,102
1945,4,1.4366876580605976,0.0,13,101
1946,88,0.7756876580643843,1.0,13,101
1947,66,1.1916876580645233,1.0,13,101
1948,73,1.7426876580606998,0.0,13,101
1949,6,0.8376876580603976,0.0,13,101
1950,49,0.8036876580603862,0.0,13,101
1951,58,1.1026876580644935,1.0,13,101
1952,26,0.9526876580644434,1.0,13,101
1953,107,0.7657360045203169,1.0,13,102
1954,110,1.2137360045204666,1.0,13,102
1955,64,0.8206876580643994,1.0,13,101
1956,61,0.7946876580643907,1.0,13,101
1957,127,0.7397360045203082,1.0,13,102
1958,105,1.166736004520451,1.0,13,102
1959,67,2.0696876580648165,1.0,13,101
1960,101,0.8667360045203506,1.0,13,102
1961,81,1.7126876580606898,0.0,13,101
1962,35,1.250687658064543,1.0,13,101
1963,86,1.0766876580644849,1.0,13,101
1964,132,1.2157360045204673,1.0,13,102
1965,60,2.594687658064992,1.0,13,101
1966,123,1.0877360045204245,1.0,13,102
1967,115,2.5817360045209234,1.0,13,102
1968,138,1.8237360045166628,0.0,13,102
1969,40,0.970687658060442,0.0,13,101
1970,10,0.7726876580643833,1.0,13,101
1971,83,1.150687658060502,0.0,13,101
1972,25,0.8546876580604033,0.0,13,101
1973,20,1.6856876580646882,1.0,13,101
1974,2,0.9986876580644588,1.0,13,101
1975,13,1.4646876580646144,1.0,13,101
1976,42,1.8236876580607269,0.0,13,101
1977,99,1.647736004516604,0.0,13,102
1978,31,1.02468765806046,0.0,13,101
1979,91,1.0476876580644752,1.0,13,101
1980,43,1.2926876580605495,0.0,13,101
1981,32,0.7826876580603792,0.0,13,101
1982,80,1.0556876580644778,1.0,13,101
1983,28,1.2436876580605332,0.0,13,101
1984,78,0.8406876580603986,0.0,13,101
1985,68,1.4176876580605913,0.0,13,101
1986,119,0.8717360045163448,0.0,13,102
1987,146,1.6177360045206015,1.0,13,102
1988,38,1.410687658060589,0.0,13,101
1989,92,1.0496876580644758,1.0,13,101
1990,51,1.0166876580644648,1.0,13,101
1991,48,1.9986876580607853,0.0,13,101
1992,37,1.0526876580604694,0.0,13,101
1993,70,1.6126876580646639,1.0,13,101
1994,85,2.9106876580650973,1.0,13,101
1995,142,1.5927360045205932,1.0,13,102
1996,94,0.8776876580644184,1.0,13,101
1997,97,1.2836876580605465,0.0,13,101
1998,117,1.2197360045164611,0.0,13,102
1999,126,1.1447360045204436,1.0,13,102
2000,89,2.3636876580649147,1.0,13,101
2001,18,1.56368765806064,0.0,13,101
2002,76,1.247687658064542,1.0,13,101
2003,137,0.9347360045163658,0.0,13,102
2004,59,0.9396876580644391,1.0,13,101
2005,96,0.8686876580644154,1.0,13,101
2006,114,0.8757360045163461,0.0,13,102
2007,120,0.8107360045163244,0.0,13,102
2008,74,2.6266876580650025,1.0,13,101
2009,52,1.7286876580647026,1.0,13,101
2010,93,1.078687658060478,0.0,13,101
2011,5,0.8646876580604066,0.0,13,101
2012,50,1.0706876580604754,0.0,13,101
2013,65,1.6506876580646765,1.0,13,101
2014,133,2.4147360045208677,1.0,13,102
2015,144,1.4917360045205594,1.0,13,102
2016,102,1.9817360045167156,0.0,13,102
2017,72,0.9306876580604286,0.0,13,101
2018,84,0.955687658060437,0.0,13,101
2019,46,2.3196876580649,1.0,13,101
2020,24,0.9096876580644291,1.0,13,101
2021,71,0.8176876580643984,1.0,13,101
2022,30,0.9106876580644294,1.0,13,101
2023,103,2.295736004520828,1.0,13,102
2024,47,0.9296876580604283,0.0,13,101
2025,128,1.0877360045204245,1.0,13,102
2026,75,1.4096876580605886,0.0,13,101
2027,134,0.7637360045163087,0.0,13,102
2028,29,0.7456876580643743,1.0,13,101
2029,56,1.018687658060458,0.0,13,101
2030,41,0.9666876580604407,0.0,13,101
2031,34,0.8656876580604069,0.0,13,101
2032,11,2.0706876580608093,0.0,13,101
2033,104,0.8227360045203359,1.0,13,102
2034,44,1.0686876580644822,1.0,13,101
2035,23,1.139687658064506,1.0,13,101
2036,108,0.9507360045203787,1.0,13,102
2037,57,1.1046876580644942,1.0,13,101
2038,33,1.5496876580606354,0.0,13,101
2039,1,2.032687658064804,1.0,13,101
2040,19,1.0916876580644899,1.0,13,101
2041,122,2.2577360045208152,1.0,13,102
2042,7,1.2456876580645413,1.0,13,101
2043,109,0.7777360045163134,0.0,13,102
2044,87,1.0076876580644618,1.0,13,101
2045,21,1.0096876580644625,1.0,13,101
2046,118,1.412736004520533,1.0,13,102
2047,39,1.0986876580604847,0.0,13,101
2048,90,1.2876876580605479,0.0,13,101
2049,14,2.1796876580608457,0.0,13,101
2050,36,0.9126876580604226,0.0,13,101
2051,69,0.8656876580604069,0.0,13,101
2052,8,1.491687658060616,0.0,13,101
2053,147,0.7907360045163178,0.0,13,102
2054,106,0.9917360045203923,1.0,13,102
2055,17,1.0756876580644845,1.0,13,101
2056,62,2.248687658060869,0.0,13,101
2057,111,1.0417360045204092,1.0,13,102
2058,100,1.1657360045204506,1.0,13,102
2059,125,1.2077360045164571,0.0,13,102
2060,98,0.9687360045203847,1.0,13,102
2061,145,0.8317360045203389,1.0,13,102
2062,3,0.8416876580644064,1.0,13,101
2063,112,2.1737360045167797,0.0,13,102
2064,131,0.8047360045203299,1.0,13,102
2065,141,1.3547360045165062,0.0,13,102
2066,121,0.8077360045163234,0.0,13,102
2067,113,2.6437360045169367,0.0,13,102
2068,16,1.6626876580646806,1.0,13,101
2069,27,1.0866876580644882,1.0,13,101
2070,130,1.1027360045204295,1.0,13,102
2071,9,1.0466876580644748,1.0,13,101
2072,94,0.9131698365069336,1.0,14,101
2073,79,1.5441698365031369,0.0,14,101
2074,16,1.513169836507134,1.0,14,101
2075,75,0.8281698365069052,1.0,14,101
2076,34,0.9931698365029529,0.0,14,101
2077,106,1.0973258365266565,1.0,14,102
2078,133,0.9113258365265945,1.0,14,102
2079,99,0.9613258365226037,0.0,14,102
2080,104,0.8133258365265618,1.0,14,102
2081,37,1.0981698365069954,1.0,14,101
2082,102,1.0743258365266488,1.0,14,102
2083,58,1.0241698365029632,0.0,14,101
2084,142,1.5333258365227946,0.0,14,102
2085,23,1.0411698365069764,1.0,14,101
2086,103,0.9943258365266222,1.0,14,102
2087,3,1.2581698365070488,1.0,14,101
2088,72,0.9301698365069393,1.0,14,101
2089,84,2.4161698365034283,0.0,14,101
2090,117,0.9913258365266212,1.0,14,102
2091,134,1.5483258365227996,0.0,14,102
2092,137,1.0773258365266498,1.0,14,102
2093,105,1.7503258365268746,1.0,14,102
2094,92,1.0141698365029599,0.0,14,101
2095,125,0.9783258365226094,0.0,14,102
2096,119,1.1373258365266699,1.0,14,102
2097,111,1.0473258365266398,1.0,14,102
2098,96,1.0871698365029843,0.0,14,101
2099,98,1.4643258365227716,0.0,14,102
2100,44,0.8781698365069219,1.0,14,101
2101,77,1.8811698365072569,1.0,14,101
2102,43,0.9841698365069573,1.0,14,101
2103,35,0.9271698365069383,1.0,14,101
2104,36,0.9291698365029315,0.0,14,101
2105,60,0.9371698365069416,1.0,14,101
2106,147,1.5653258365268128,1.0,14,102
2107,87,1.3791698365070892,1.0,14,101
2108,122,1.178325836522676,0.0,14,102
2109,73,1.1701698365070194,1.0,14,101
2110,47,2.3411698365074107,1.0,14,101
2111,50,1.8331698365072409,1.0,14,101
2112,64,0.935169836506941,1.0,14,101
2113,33,0.8201698365028951,0.0,14,101
2114,74,1.616169836503161,0.0,14,101
2115,48,1.6561698365071817,1.0,14,101
2116,22,0.8681698365069186,1.0,14,101
2117,71,1.2941698365070609,1.0,14,101
2118,85,1.6951698365071948,1.0,14,101
2119,108,1.1853258365226784,0.0,14,102
2120,135,0.8853258365265858,1.0,14,102
2121,65,1.3081698365070655,1.0,14,101
2122,63,0.8601698365069159,1.0,14,101
2123,14,0.8261698365069046,1.0,14,101
2124,56,1.3111698365070665,1.0,14,101
2125,30,1.0671698365029776,0.0,14,101
2126,2,1.143169836503003,0.0,14,101
2127,31,2.1391698365073433,1.0,14,101
2128,129,1.8663258365269133,1.0,14,102
2129,57,2.0761698365073222,1.0,14,101
2130,20,1.3891698365030851,0.0,14,101
2131,24,0.9671698365069517,1.0,14,101
2132,39,1.3041698365030567,0.0,14,101
2133,21,0.9031698365069303,1.0,14,101
2134,139,1.0363258365266361,1.0,14,102
2135,91,2.050169836503306,0.0,14,101
2136,146,0.8293258365225596,0.0,14,102
2137,25,1.0851698365029836,0.0,14,101
2138,67,0.9781698365029479,0.0,14,101
2139,124,1.3393258365267373,1.0,14,102
2140,118,1.1353258365266692,1.0,14,102
2141,93,2.074169836503314,0.0,14,101
2142,109,0.8833258365265851,1.0,14,102
2143,49,0.8041698365068972,1.0,14,101
2144,78,0.8231698365069036,1.0,14,101
2145,140,1.0483258365266401,1.0,14,102
2146,95,1.0041698365029565,0.0,14,101
2147,7,1.1871698365070251,1.0,14,101
2148,100,0.9973258365266232,1.0,14,102
2149,82,0.9851698365029502,0.0,14,101
2150,126,1.6283258365268338,1.0,14,102
2151,10,1.1311698365070064,1.0,14,101
2152,68,1.0861698365069914,1.0,14,101
2153,86,1.5861698365071584,1.0,14,101
2154,4,0.8371698365069082,1.0,14,101
2155,80,1.3301698365070729,1.0,14,101
2156,136,1.1123258365266615,1.0,14,102
2157,107,1.2413258365226971,0.0,14,102
2158,131,0.7813258365265511,1.0,14,102
2159,143,1.1813258365266845,1.0,14,102
2160,40,0.9241698365029298,0.0,14,101
2161,53,1.3031698365030564,0.0,14,101
2162,114,1.4983258365267904,1.0,14,102
2163,128,1.793325836526889,1.0,14,102
2164,115,2.0263258365269667,1.0,14,102
2165,51,1.4571698365071153,1.0,14,101
2166,46,1.25416983650304,0.0,14,101
2167,29,2.3351698365034013,0.0,14,101
2168,97,1.7741698365032137,0.0,14,101
2169,66,1.98016983650729,1.0,14,101
2170,19,1.2561698365030407,0.0,14,101
2171,0,2.210169836507367,1.0,14,101
2172,27,1.0051698365069643,1.0,14,101
2173,112,1.3913258365267547,1.0,14,102
2174,113,2.0143258365269627,1.0,14,102
2175,121,1.263325836526712,1.0,14,102
2176,88,1.058169836506982,1.0,14,101
2177,38,2.139169836503336,0.0,14,101
2178,141,0.7673258365225389,0.0,14,102
2179,76,0.9641698365069507,1.0,14,101
2180,15,1.0291698365069724,1.0,14,101
2181,144,2.1903258365270215,1.0,14,102
2182,70,1.384169836507091,1.0,14,101
2183,69,0.8701698365029118,0.0,14,101
2184,8,1.203169836503023,0.0,14,101
2185,83,0.9751698365029469,0.0,14,101
